,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
1806,Mike enjoys making wagers.,1,1,1,0,0,0,0,1
1807,He bets his friend Richard he can't guess the brand of water.,0,0,0,0,0,0,0,1
1808,Richard accepts the bet.,1,1,0,0,0,0,0,1
1809,Richard deliberates a bit and then names an expensive brand.,1,0,1,0,0,0,0,1
1810,Mike points to a garden hose on the ground and collects his money.,1,0,0,1,1,0,0,0
1811,Max was trying browse the internet for fun.,1,0,0,0,0,0,0,1
1812,He was enjoying himself except his computer was so slow.,1,0,0,0,0,0,1,1
1813,Max decided to fix it once and for all and got some software open.,0,0,0,1,0,0,1,0
1814,Soon the computer had been checked for viruses and cleaned.,1,0,0,1,0,0,0,1
1815,It ran much faster as this.,1,0,0,0,0,0,0,0
1816,While Tim and Barry were outside they found a big empty box.,1,0,0,1,0,0,0,1
1817,It looked like a good box to make a fort out of.,1,0,0,1,0,0,0,1
1818,They carried the box all the way to Tim's house.,1,0,0,0,0,0,0,1
1819,"After they cut the door for the box, a bird flew in.",1,1,0,1,0,0,0,1
1820,"When Barry came in the fort, the bird sat on his shoulder.",1,1,0,1,0,0,0,0
1821,I got a job as a fast food cashier.,1,0,1,0,0,0,0,0
1822,"Unfortunately, I was too nervous around the customers.",0,0,1,0,0,0,0,1
1823,My boss told me I wouldn't make it as a cashier.,0,0,1,1,1,1,1,0
1824,"I began to cry, thinking I would be fired.",0,0,1,0,1,0,0,1
1825,My boss ended up placing me at the burger station instead.,1,1,0,1,1,0,0,1
1826,He came over to introduce himself every day.,1,0,0,0,1,0,0,0
1827,I found out he had Alzheimer's disease.,0,0,0,0,1,0,0,0
1828,I was patient and reintroduced myself in return.,0,1,0,1,1,0,0,0
1829,I went for a walk around the block with him.,1,1,0,1,0,0,0,0
1830,Cindy awoke in panic when she realized that she was late for work.,0,1,1,1,0,1,1,1
1831,She hopped into the shower with her toothbrush.,0,0,1,1,0,0,0,1
1832,"When she was finished with cleaning, she put her clothes on.",0,0,1,1,0,0,1,1
1833,Cindy grabbed her keys and some toast and she headed out the door.,0,0,1,1,0,0,1,1
1834,She dialed the manager and let him know that she was on her way.,0,0,0,1,0,0,0,1
1835,Little Owen loved playing with his soccer ball.,1,0,0,0,0,0,0,1
1836,His favorite thing was to roll it down the hill.,1,1,0,0,0,0,0,0
1837,This angered his mother who had to chase after the ball.,0,0,1,0,0,1,1,0
1838,She told him she would take his ball away if he did it again.,0,0,0,0,1,1,1,0
1839,Owen disobeyed and his mom took the ball away.,0,0,1,1,1,1,1,0
1840,Miranda was swinging on a rope swing hanging from an old tree.,1,0,0,1,0,0,0,1
1841,The wooden seat broke in half!,0,0,1,1,0,0,0,1
1842,Miranda held onto the ropes as she slid down to the ground.,0,0,1,1,1,0,0,1
1843,Miranda got a bad friction burn on both hands.,0,0,1,1,0,1,1,0
1844,Her mom brought her two ice packs to place on her hands.,1,1,1,0,1,0,0,1
1845,My cousin is a feminist.,1,1,0,0,0,0,0,0
1846,She goes to rallies about women's rights.,1,0,0,0,0,0,1,1
1847,She fights for a cause she believes in.,1,0,0,0,0,1,1,1
1848,She was arrested last week for it.,0,0,1,1,1,1,1,1
1849,She is proud.,0,0,0,0,0,0,0,0
1850,Johnny wants to find a way to cool down on a hot day.,0,0,0,0,0,1,1,1
1851,He decides to go for a swim at the lake nearby his house.,1,0,0,0,0,0,0,1
1852,Johnny packs his swimming trunks and bikes to the lake.,1,0,0,0,0,0,0,1
1853,He spends the whole day swimming there.,1,0,0,0,0,0,0,0
1854,Johnny is glad he found a way to stay cool.,1,1,0,0,0,0,0,1
1855,Kelsey was on a trip with her boyfriend.,1,1,0,0,0,0,0,0
1856,"One night, they started to argue over something.",0,0,0,0,1,1,1,0
1857,The fight began to escalate and both people were being very harsh.,0,0,1,0,1,1,1,1
1858,"Finally, they decided to break up.",0,0,1,0,1,0,1,0
1859,Kelsey called her parents and went home that night.,0,0,1,0,1,1,1,0
1860,"One day, Oscar's car stopped functioning.",0,0,1,1,1,1,1,1
1861,Oscar decided to sell his old vehicle to a mechanic.,1,1,0,0,0,0,0,0
1862,"With the money from his sale, Oscar went to the car dealership.",1,0,0,0,0,0,0,1
1863,Oscar purchased a blue convertible for a fair price.,1,1,0,1,0,0,0,1
1864,Oscar drove home in his new car.,1,1,0,1,0,0,0,1
1865,Zeke was taking a road trip.,1,1,0,0,0,0,0,1
1866,He needed to use the bathroom immediately.,0,0,0,1,0,0,0,1
1867,There were no restrooms in near sight.,0,0,1,1,0,1,0,1
1868,Zeke parked and relieved himself on the side of the road.,1,0,0,0,1,1,0,0
1869,He was spotted by an officer and was issued a ticket.,0,0,1,1,1,1,1,1
1870,Sally liked toys alot for xmas.,1,1,0,1,0,0,0,1
1871,And this year she got alot.,1,1,0,1,0,0,0,0
1872,But she never took care of them.,1,0,1,1,1,0,0,0
1873,So her mother donated them to a local charity.,1,0,0,0,1,0,0,0
1874,Sally even noticed they were gone.,0,0,1,1,1,1,1,0
1875,Mike was a 28 year old man who wore diapers.,0,0,1,0,1,1,0,0
1876,Mike only wore diapers because he was to lazy to use the restroom.,0,0,0,0,0,1,0,0
1877,One day Mike was shopping at the mall when he smelled something bad.,0,0,1,1,1,1,0,1
1878,Mike soon realized he had soiled his adult size diaper.,0,0,1,0,1,1,0,0
1879,Mike immediately went home and changed his soiled diaper.,0,0,1,1,1,1,1,1
1880,It wasn't real though.,0,0,0,1,1,1,1,0
1881,He had a limit of imaginary money.,1,0,0,0,1,1,1,1
1882,He had to pick the ones he wanted.,1,1,0,1,1,1,1,1
1883,It was from drawings of spaceships.,1,1,0,0,0,0,0,1
1884,Jason was working hard.,1,1,0,0,0,0,0,1
1885,He was trying to craft a perfect song.,1,1,0,0,0,0,0,1
1886,He wrote down the lyrics.,1,0,0,0,0,0,0,1
1887,Jason practiced his song on his guitar many times.,1,1,0,0,0,0,0,1
1888,He was finally happy with it and thought that it might even be a hit.,1,0,0,0,0,0,0,1
1889,He got gifts for all his loved ones.,1,1,0,0,0,0,0,1
1890,He left them in his car while at one more store.,1,0,1,0,0,0,0,1
1891,When Tom went back everything was missing.,0,0,1,1,1,1,1,0
1892,Tom cried profusely in the parking lot.,0,0,1,1,1,1,1,0
1893,The leopard was hungry as a drought had made food scarce.,0,0,1,0,0,0,0,1
1894,I stalked silently through the forest for prey.,0,0,1,0,0,0,0,1
1895,Eventually it came across a deer feeding on grass.,1,0,1,0,0,0,0,1
1896,It crept quietly until it was close enough to pounce.,0,0,1,0,0,0,0,1
1897,"It leaped on the deer and fed, at last satisfying its hunger.",1,0,1,1,0,0,0,0
1898,The woman braided her hair.,1,0,0,0,0,0,0,0
1899,She made them too loose.,0,0,0,0,0,1,1,0
1900,She untied her braids.,0,0,1,1,1,1,1,1
1901,She asked for help.,0,0,0,0,0,0,1,1
1902,Somebody else braided her hair.,1,1,0,0,0,0,0,0
1903,Susie downloaded a new game on her phone.,1,0,0,0,0,0,0,1
1904,She wanted to finish it.,1,0,0,1,0,0,0,1
1905,But it was taking a long time.,0,0,0,0,0,0,1,1
1906,Finally she beat the game.,1,1,0,0,0,0,0,0
1907,It took her two days.,1,0,0,1,0,0,0,1
1908,This year I plowed my field and with my new tractor.,1,0,0,1,0,0,0,0
1909,I am getting my tractor ready to plant all of my seeds.,1,0,0,0,0,0,0,1
1910,This year I am going to plant wheat.,1,1,0,0,0,0,0,1
1911,I am almost ready to spread the seed.,1,1,0,0,0,0,0,1
1912,I hope my crop grows strong so I can pay for my new tractor.,1,1,1,0,0,0,0,1
1913,"As I child, I liked to dig holes.",1,1,0,0,0,0,0,0
1914,I enlisted the help of my sister to dig in a sandbox.,1,1,0,0,0,0,0,1
1915,We made it through the sand and dug into the muddy dirt.,1,0,0,0,0,0,0,1
1916,We got in trouble for harming the playground area.,0,0,1,1,1,1,1,0
1917,We continued digging in more covert locations after that.,1,0,1,1,0,0,0,1
1918,Sally just got a brand new car.,1,0,0,0,0,0,0,1
1919,She wanted to customize it.,1,1,0,0,0,0,0,1
1920,She found a set of shiny chrome rims online.,1,0,0,0,0,0,0,0
1921,She got them installed on her car the next day.,1,0,0,0,0,0,0,0
1922,Her brand new car looked amazing with its new chrome rims.,1,0,0,0,0,0,0,0
1923,The tutor was unsuccessful.,0,0,0,0,1,1,1,0
1924,Trudy never learned how to do math very well.,0,0,1,1,1,0,1,1
1925,Mark lived below an office who just installed a new doorbell.,1,0,0,0,0,1,1,0
1926,Mark could hear the doorbell clearly in his apartment.,0,0,0,0,0,1,1,0
1927,"Friday evening the doorbell started to ring, over and over and over.",0,0,0,1,0,1,1,1
1928,Mark was home sick and being driven crazy by the repetition.,0,0,0,1,0,1,1,0
1929,Monday morning Mark went up to the office and shot everyone.,0,0,1,1,1,1,1,1
1930,John wanted something to do.,0,0,0,0,1,1,0,1
1931,John decided to play a sport.,1,0,0,0,0,0,0,0
1932,"Looking around, John spotted his golf clubs.",1,1,0,0,0,0,0,1
1933,John called up his friends to play.,1,0,0,1,0,0,0,1
1934,John had an exciting day playing golf.,1,1,0,1,0,0,0,1
1935,A father and son went out to play catch.,1,1,0,0,0,0,0,0
1936,The son got frustrated with his lack of skills.,0,0,0,0,1,1,1,0
1937,The father got him to keep practicing.,1,1,0,0,0,0,1,1
1938,"After a while, the kid caught every ball.",1,1,0,1,0,0,0,0
1939,Now he has more confidence for tomorrow's game.,1,1,0,0,0,0,0,1
1940,Ben was at the park.,1,0,0,0,0,0,0,0
1941,He was feeling very hot.,0,0,1,1,0,0,1,1
1942,"To cool off, his mom bought him at ice cream cone.",1,0,0,1,0,0,0,1
1943,The ice cream started melting right away.,0,0,0,1,1,1,1,0
1944,"Soon, the ice cream was all over Ben.",0,0,0,0,1,1,0,0
1945,Meisha's husband signed her up for an open mic.,1,1,1,0,0,0,0,1
1946,Meisha was furious and did not think she could do it.,0,0,1,1,1,0,1,0
1947,Meisha's husband encouraged her and practiced with her everyday.,1,1,1,0,0,0,0,1
1948,Meisha went to the comedy club and felt very prepared.,1,1,1,0,0,0,0,1
1949,Meisha did not do well and never performed stand up again.,0,0,1,0,1,1,1,0
1950,Norma was not sure what to get her husband for his birthday.,1,0,1,0,0,0,0,1
1951,He was a simple man and he usually did not want much.,1,1,0,0,0,0,0,1
1952,The few things he did want or need he would buy himself.,0,0,0,0,0,0,0,0
1953,She finally found out he wanted to get himself a desk.,1,0,0,1,0,0,0,1
1954,When it arrived she assembled it for him as her gift.,1,1,0,0,0,0,0,1
1955,Pam was still in town when the kids got off of school.,1,0,0,0,0,0,0,1
1956,Pam asked her sister to pick the kids up.,1,1,0,0,0,0,0,0
1957,Pam's sister watched the kids until she got home.,1,1,0,0,0,0,0,1
1958,Sam stayed at a friend's house during his visit.,1,1,0,1,0,0,0,1
1959,Sam and his friend went to Disneyland and Seaworld together.,1,1,0,0,0,0,0,1
1960,Sam enjoyed his stay so much he decided to move to California.,1,1,0,1,0,0,0,1
1961,Lebron needed a new laptop for school.,0,1,0,0,0,0,1,1
1962,He decided to start mowing lawns after school.,1,0,0,0,0,0,0,1
1963,"After a month went by, Lebron had made a good amount of money.",1,1,0,0,0,0,0,1
1964,He was able to purchase a new laptop.,1,0,0,0,0,0,0,1
1965,Paul was being bullied by a coworker.,0,0,1,0,1,1,1,0
1966,He told his boss.,0,0,1,1,1,0,1,1
1967,His boss talked to the coworker.,0,0,1,1,0,1,1,1
1968,The coworker continued to bully.,0,0,1,0,0,1,1,0
1969,Paul sued the company.,0,0,1,1,1,1,1,1
1970,He would often be the first person to report a fire.,0,1,1,1,0,0,0,1
1971,The fire department investigated some suspicious fires.,0,0,1,1,0,1,0,1
1972,They discovered that Clint had been setting fires.,0,0,1,1,1,1,1,0
1973,Clint was sent to jail after being convicted of arson.,0,0,1,0,1,1,1,0
1974,My sister has been dating her boyfriend for 2 years.,1,1,0,0,0,0,0,1
1975,Yesterday she called me with a surprise.,1,0,0,1,0,0,0,1
1976,She told me that her boyfriend proposed to her.,1,0,0,1,0,0,0,1
1977,"She said yes, to my utter amazement.",1,0,0,1,0,0,0,1
1978,I cannot wait for the wedding next year.,1,1,0,0,0,0,0,1
1979,Tim moved into a new house.,1,0,1,0,0,0,0,1
1980,The basement always freaked him out.,0,0,1,1,0,0,0,1
1981,One day he misbehaved and his mom locked him down there.,0,0,1,1,1,1,1,1
1982,He freaked out and cried uncontrollably.,0,0,1,1,1,1,1,1
1983,His mom used it as a threat whenever he acted up.,0,0,1,0,1,1,1,1
1984,Teddy curled his arm hair.,1,0,0,0,0,0,0,1
1985,Some girls told him it was gross.,0,0,0,0,1,1,0,0
1986,He didn't listen to them.,1,0,0,0,0,1,0,0
1987,He shaved it off to make a statement.,0,0,1,0,0,0,0,1
1988,All the girls were impressed.,1,0,0,1,0,0,0,0
1989,It was time for Judy to plant flowers with her grandmother.,1,1,0,0,0,0,0,1
1990,It was a tradition for them to plant impatiens together every year.,1,1,0,0,0,0,0,1
1991,Judy went to her grandmother's on Saturday morning.,1,1,0,0,0,0,0,1
1992,Together they spent three hours in the garden planting flowers.,1,1,0,0,0,0,0,1
1993,But when she got a new boyfriend he realized she was snoring.,0,0,1,1,0,0,0,0
1994,He tried to rock her back and forth.,0,1,0,1,0,0,0,0
1995,And when she settled on her back she kept silent.,1,1,0,1,0,0,1,0
1996,He told her so the next day and since then Ursula sleeps on her back.,1,1,0,1,0,0,0,0
1997,"Dan lived in the desert, but he planted crops anyway.",0,1,0,0,0,0,0,1
1998,He hoped he could raise food for his family.,0,0,1,0,0,0,0,1
1999,"As weeks passed he grew nervous, knowing it must rain soon.",0,0,1,0,0,0,0,1
2000,Finally the skies thundered and rain gushed down.,1,0,0,1,0,0,0,1
2001,"Dan's crops were saved, and they flourished!",1,0,0,1,0,0,0,1
2002,Ann got a summer job at the movie theater.,1,0,0,0,0,0,0,1
2003,She hated working during the weekend.,0,0,0,0,1,0,1,0
2004,But then she found out about the perks of her job.,1,0,0,1,0,0,0,1
2005,Every month she could see a free movie!,1,1,0,1,0,0,0,1
2006,Ann was pleased with her benefit!,1,0,0,1,0,0,0,1
2007,Kate and her friends were at a restaurant.,1,0,0,0,0,0,0,0
2008,For dessert Kate wanted cheesecake.,0,0,0,0,0,0,0,1
2009,But they only had vanilla bean cheesecake.,0,0,0,1,1,1,1,0
2010,Kate hated vanilla.,0,0,0,1,1,1,1,0
2011,But they had nothing else she wanted so she decided to give it a shot.,1,0,0,0,0,0,0,1
2012,Eli really had to urinate.,0,0,1,0,0,0,0,1
2013,He'd been holding it because he was busy.,0,0,0,0,1,1,0,1
2014,The bank called him again when he finally was getting up.,0,0,1,1,0,0,0,1
2015,Then one of his neighbors decided it was a good time to visit.,1,1,0,0,0,0,0,1
2016,Eli was truly relieved when he was finally able to get to a bathroom.,1,0,0,0,0,0,0,1
2017,Kobe Bryant also wanted to play professional basketball.,1,0,0,0,0,0,0,1
2018,Kobe Bryant practiced everyday.,1,1,0,0,0,0,0,1
2019,Kobe Bryant became a great basketball player.,1,1,0,0,0,0,0,0
2020,Kobe Bryant is now considered one of the best ever.,1,0,0,1,0,0,0,1
2021,Amy called her friend Beth.,1,1,0,1,0,0,0,1
2022,But all Beth talked about was him.,1,0,0,0,1,1,1,1
2023,Beth didn't understand why he hadn't called Amy.,0,0,0,0,1,1,1,0
2024,Amy simply refused the think about it any longer.,0,0,0,0,1,1,1,0
2025,Sarah cooked dinner for her friends.,1,1,0,0,0,0,0,1
2026,She made spaghetti and meat sauce.,1,1,0,0,0,0,0,1
2027,She thought she included all the ingredients.,0,0,1,1,1,0,0,0
2028,Sarah forgot to season the sauce and it was disgusting.,0,0,0,0,1,1,1,0
2029,Her friends ate it any way so they would not hurt Sarah's feelings.,1,0,0,1,0,0,0,0
2030,Kerri was about to go blonde for the first time.,1,0,1,0,0,0,0,1
2031,She walked into the salon and was greeted by the staff.,1,1,0,0,0,0,0,1
2032,Kerri was taken into a chair as the staff washed her hair.,1,1,1,1,0,0,0,1
2033,"After washing, they put bleach on her hair.",0,0,1,0,0,0,0,1
2034,"To her surprise, she liked her hair.",1,1,0,1,0,0,0,1
2035,Andrea and her family live in Nebraska.,1,1,0,0,0,0,0,1
2036,"Last winter, there was so much snow that it came up to Andrea's knees.",1,0,1,1,0,0,0,1
2037,She was worried because she couldn't walk to school in knee-deep snow.,0,0,1,0,0,0,0,1
2038,"It turned out well, though, because school was cancelled.",1,0,0,1,0,0,0,0
2039,Harry got home from a long day at work.,1,1,0,0,0,0,0,1
2040,He really wanted to relax.,1,0,0,0,0,0,0,1
2041,He wondered how he should.,1,0,0,0,0,0,0,1
2042,He decided to turn on the tv.,1,0,0,0,0,0,0,1
2043,He watched the tv.,1,0,0,0,0,0,0,0
2044,Tara went to her ten year high school reunion.,1,0,1,0,0,0,0,1
2045,She saw a lot of her old friends and classmates.,1,0,0,1,0,0,0,1
2046,Tara caught up with them all night.,1,0,0,1,0,0,0,1
2047,"At the end of the night, Tara had a realization.",1,1,0,1,0,0,0,1
2048,She never really cared for the people she went to highschool with.,0,0,0,1,1,1,1,0
2049,The two classes of children engaged in a game of Tug of War.,1,1,1,0,0,0,0,1
2050,The rope was pulled tightly between the two teams.,1,0,0,0,0,0,0,1
2051,One side took an early lead but slowly began to lose.,0,0,0,1,0,0,0,1
2052,The other side reeled in the other team like a fish.,1,0,0,1,0,0,0,0
2053,The game ended when the first team lose their balance and fell.,1,0,0,1,1,0,0,1
2054,My pastor brought a bowl of soup to me.,1,1,0,1,0,0,0,0
2055,He recommended that I should taste it.,1,1,0,0,0,0,0,1
2056,"When I ate a small amount of the soup, I asked what it's made of.",1,1,0,0,0,0,0,1
2057,He said that it's most made of crabs and turtles.,1,0,0,1,0,1,0,0
2058,I instantly threw up in the garbage can.,0,0,0,1,1,1,1,0
2059,"We had several milking does, and a neutered male as a pet.",1,0,0,0,0,0,0,0
2060,"The male, named Chocolate, was a very friendly goat, and a great pet.",1,1,0,0,0,0,0,0
2061,"My parents decided he cost too much, and took him to the butcher.",0,0,1,0,1,1,1,0
2062,"Later, I found ground meat in the freezer labeled chocolate.",0,0,0,1,1,1,0,0
2063,Gina's family had been back in Illinois for 2 weeks.,1,0,0,0,0,0,0,0
2064,She was certain they were moving back and she hadn't been told.,0,0,0,1,0,0,0,0
2065,When she confronted her mother about it she just laughed.,1,1,0,1,0,0,0,1
2066,They were never moving back to Illinois.,1,0,0,1,0,0,0,0
2067,Gina felt slightly better about the whole situation.,0,0,0,1,0,0,0,0
2068,Ara was given a solo in the school concert.,1,1,1,1,0,0,0,1
2069,She was so nervous!,0,0,1,0,0,0,0,1
2070,She practiced all week.,0,0,1,0,0,0,0,1
2071,"But at the show, her nerves left her.",1,0,0,1,0,0,0,0
2072,"Ara gave a beautiful, confident performance!",1,0,0,0,0,0,0,0
2073,Sophie lived in Mexico.,1,1,0,0,1,0,0,0
2074,She lived with her family in a small farmhouse close to the border.,1,1,0,0,0,0,0,0
2075,One day Sophie's father told her they were going to see the USA.,1,1,0,0,0,0,0,1
