,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
1900,Tom was drunk at a party.,1,1,1,1,0,1,0,0
1901,He told a friend a dark secret.,0,1,0,0,0,0,0,0
1902,The friend promised never to tell.,0,0,1,1,1,1,1,1
1903,Within weeks everyone knew.,0,0,0,1,1,1,1,0
1904,Oliver spent the afternoon playing outside.,1,0,0,0,0,0,0,0
1905,He had dug in the dirt.,1,1,1,1,1,1,1,0
1906,Now he was filthy.,1,0,0,0,0,0,0,0
1907,Candy asked her son to mow the lawn.,0,0,0,0,0,0,1,0
1908,He whined that he was too busy.,0,0,1,1,1,1,1,0
1909,Candy grounded her son for one week.,0,1,0,1,0,0,1,1
1910,Maxine has had a difficult week at work.,0,0,1,1,1,0,1,1
1911,She wants to find a way to relax and unwind.,1,1,0,0,0,0,0,1
1912,Maxine and her friend meet up to have a glass of wine.,1,1,0,0,0,0,0,0
1913,After the wine Maxine feels much better.,1,1,0,0,0,0,0,0
1914,She was tired at school.,1,0,0,0,0,0,0,0
1915,Holly fell asleep in class.,0,0,1,1,1,1,1,1
1916,Her teacher saw Holly napping.,0,0,1,1,1,0,1,0
1917,Liz moved into a new neighborhood and a new school for her kids.,0,0,1,0,1,0,0,0
1918,She did not know anyone and felt very lonely at times.,1,0,1,0,1,0,0,1
1919,She heard about a few opportunities to volunteer at school.,1,0,0,0,0,0,0,0
1920,She began to meet people and make friends.,1,1,0,0,0,0,0,1
1921,Tom's girlfriend was into pop music.,1,1,0,0,0,0,0,0
1922,He was into metal.,1,1,0,1,0,0,0,1
1923,He convinced her to go to a show with him.,0,1,1,1,0,0,0,1
1924,She was a bit scared at first.,1,1,0,1,0,0,0,1
1925,Stacey was waiting for her test results.,0,0,1,0,0,0,0,1
1926,She was very anxious.,0,0,1,1,0,0,0,1
1927,"When she got her results, she looked.",0,0,1,1,1,1,1,0
1928,She failed the test.,0,0,1,0,0,0,0,1
1929,Ron wanted a car.,1,1,0,0,1,1,1,1
1930,"He knew his mom and dad couldn't afford one, though.",0,1,0,0,0,0,0,1
1931,So he began working after school washing dishes.,1,1,0,1,0,0,0,1
1932,Soon Ron had saved enough to buy his own car.,1,0,0,0,0,0,0,0
1933,My wife and I went out to dinner on Valentine's Day.,1,1,0,0,0,0,0,1
1934,We went to a restaurant near our home.,0,0,0,0,1,0,1,0
1935,The bread and drinks were delivered late.,1,0,1,1,0,0,1,1
1936,The entrees arrived only minutes after the appetizers.,1,1,0,1,0,0,0,0
1937,"One new Year's, Vicky resolved to build her own home.",1,0,0,0,0,0,0,1
1938,She bought an acre of land in the country.,1,1,1,1,1,0,1,1
1939,She packed her things into storage and lived in a tent on her land.,1,1,0,0,0,0,0,1
1940,Benedict had an extra two dollars in his pocket.,0,0,0,0,0,0,0,1
1941,He decided to buy a scratch off lottery ticket.,1,0,0,1,0,0,0,0
1942,His lottery ticket turned out to be a five thousand dollar winner.,1,1,0,1,0,0,0,0
1943,Benedict donated half the money to charity.,1,1,0,1,0,0,0,0
1944,I got my first job.,1,0,0,0,0,0,0,0
1945,My boss paid me in cash.,1,0,1,1,1,1,0,1
1946,I realized I wouldn't have to pay taxes if I didn't declare the money.,0,0,0,0,1,1,1,0
1947,"In actuality, the IRS found out and fined me for tax evasion.",0,1,0,0,1,1,1,0
1948,He was officiating one game when he made a bad call.,0,0,1,1,1,1,1,0
1949,The crowd yelled at Ron for his mistake.,0,0,0,0,0,1,1,0
1950,After the game the other referee told Ron not to worry about it.,0,0,0,0,0,0,0,1
1951,The couple went to the amusement park.,1,1,0,0,0,0,0,1
1952,The couple went all around the park.,1,1,0,0,0,0,0,1
1953,The couple had a good time.,1,1,0,0,0,0,0,1
1954,My tools were becoming too abundant in my backyard.,0,0,1,1,0,0,0,1
1955,I needed a place to put them to keep them together.,1,1,0,0,0,0,0,1
1956,I decided to build a small shed.,1,1,0,0,0,0,0,1
1957,I went to a home improvement store and bought a shed kit.,1,1,0,0,0,0,0,1
1958,I wanted to take a guy on a date.,1,1,1,0,0,0,0,1
1959,I called him the other afternoon to see his availability.,1,1,0,1,0,0,0,1
1960,Turns out he was free tonight!,1,1,0,0,0,0,0,1
1961,We've made plans to go see a band.,1,1,0,0,0,0,0,1
1962,Tim was walking home.,0,0,1,1,1,0,0,1
1963,He saw a dog on the side of the road.,0,0,1,1,1,1,1,0
1964,Tim pulled over to check on it.,0,1,1,1,0,0,0,1
1965,The dog had a collar.,1,1,1,1,0,0,0,1
1966,My wife's boss took everyone out to lunch last week.,1,1,0,0,0,0,0,1
1967,They went to a steakhouse in the area.,1,0,0,0,0,0,0,1
1968,He asked the waitress for the bill.,0,0,0,1,0,0,0,0
1969,"The waitress gave him the wrong bill, which was half the total.",1,1,0,1,1,0,0,0
1970,Travis was attending a party.,1,0,1,1,0,1,0,1
1971,There was a lot of underage drinking at the party.,0,0,1,1,0,0,0,1
1972,Travis was scared to get in trouble.,1,0,1,1,1,1,0,1
1973,Travis decided to leave.,1,0,0,0,0,0,0,0
1974,Avery was a very funny boy who loved to sing.,1,1,0,0,0,0,0,0
1975,"It didn't matter where he was, he would sing all the time.",0,0,0,0,1,1,1,0
1976,"One day, his singing was annoying his teacher.",0,0,1,1,1,1,1,1
1977,"She kindly asked him to stop, but his answer made everyone laugh.",1,1,0,0,0,0,0,0
1978,My granddaughter Ellie is 20 months old.,1,1,0,0,0,0,0,0
1979,She is in a daycare.,1,0,0,0,0,0,0,1
1980,Last Friday the daycare center celebrated Chinese New Year.,0,0,0,0,0,0,0,0
1981,"Her mom bought her a Chinese outfit, but Ellie did not like it.",1,0,0,0,1,0,0,1
1982,Bob was eating a muffin.,0,0,0,1,1,1,0,0
1983,But it wasn't tasty enough.,0,0,1,0,0,1,0,0
1984,"But afterwards, he felt sick.",1,0,1,1,0,1,0,0
1985,Matthew found out that his savings wasn't enough for his tuition.,0,0,1,1,1,1,1,0
1986,"Therefore, he dropped out of his classes.",0,0,1,0,1,0,0,1
1987,"In an effort to remain alone, he ignored contact with his friends.",0,0,1,1,1,1,1,0
1988,"When his parents called him tonight, he didn't respond.",0,0,1,1,1,1,1,1
1989,I called the police after being rear ended.,0,0,1,1,1,1,1,0
1990,The man was clearly inebriated.,0,0,1,1,1,1,1,0
1991,The police arrived on the site.,0,0,1,1,0,0,1,0
1992,"The man was trying to get away, but his car was stuck to mine.",0,0,1,1,1,1,1,1
1993,Brendan went to buy a toy for his nephew.,1,0,0,0,0,0,0,0
1994,He bought a batman action figure.,0,0,0,1,1,0,0,0
1995,His nephew told him he was a spiderman fan.,0,0,0,1,1,1,1,0
1996,Brendan said tough nuggets.,0,0,0,1,1,1,1,0
1997,One day Henry was walking towards his mailbox.,0,0,0,1,0,0,0,1
1998,He noticed a small young kitten in the grass.,1,1,0,1,1,0,0,0
1999,Henry picked up the cat and noticed it had no tag.,0,1,0,1,0,0,0,1
2000,He asked his neighbors if they knew the cat.,1,1,0,1,1,0,1,0
2001,Kay decided to sign up for a Farmer's CSA.,1,0,0,0,0,0,0,1
2002,She would receive fresh vegetables and fruit from a local farm.,0,0,0,1,1,0,1,1
2003,The boxes she received from the farm were smaller than she expected.,1,1,0,1,1,1,1,0
2004,Some of vegetables were wilted and unusable.,0,0,1,1,1,1,1,0
2005,It was long winded and personal.,0,0,1,1,1,1,1,1
2006,The teacher asked me to stay after class.,1,1,0,1,0,0,0,1
2007,He wanted to talk.,0,1,0,1,0,0,0,1
2008,Kevin was lonely and depressed.,0,0,0,0,1,0,1,0
2009,And he had no way to express himself.,1,1,0,0,1,0,0,1
2010,He found a general discussion forum.,1,1,1,1,0,0,0,1
2011,And he made an account and began posting.,1,1,0,1,0,0,0,1
2012,Tony has been feeling really tired and dizzy lately.,0,0,1,0,1,0,1,0
2013,He'll be at work and then all of a sudden he'll need to sit down.,0,0,1,0,1,0,0,1
2014,He went to the doctor and they ran some tests.,0,0,1,0,0,0,0,0
2015,The doctor told Tony that he is dehydrated and needs to drink water.,0,1,0,0,0,0,0,1
2016,Ida was shivering.,0,0,0,1,0,0,1,0
2017,She got out of bed and got an extra comforter.,1,0,0,0,0,0,0,1
2018,Then she curled up under it.,1,1,1,1,0,0,0,1
2019,Tia was having trouble seeing the blackboard in class.,1,1,0,0,0,0,0,1
2020,The teacher moved Tia up to the front row.,0,0,1,1,1,0,0,1
2021,Tia was still having trouble seeing.,0,0,1,1,1,0,0,1
2022,Her mother brought her to the eye doctor.,1,1,0,1,0,0,0,0
2023,Mark had a new girlfriend who was a skilled tennis player.,0,1,1,0,0,0,0,1
2024,"He said he was really good at it to impress her, but he really wasn't.",0,0,1,0,0,0,0,1
2025,She then challenged him to a game to test his skills.,0,0,1,1,1,1,0,0
2026,"He tried his hardest at it, but he lost to her very badly.",1,1,0,1,1,0,0,0
2027,Ed and Emma were twins and wanted to have matching Halloween costumes.,0,0,0,0,0,0,1,1
2028,But they couldn't agree on a costume!,0,0,0,0,0,0,1,0
2029,Ed wanted to be a superhero and Emma wanted to be a mermaid.,1,1,0,1,0,0,0,1
2030,Then their mom said she could make costumes that'd please them both.,1,1,0,1,0,0,0,1
2031,Becky stops by the gas station after work.,1,1,1,1,0,0,0,1
2032,She picks up a few tickets not expecting anything.,1,0,0,0,0,0,0,0
2033,She goes to sleep later that night.,1,0,0,1,0,0,0,1
2034,Mike was getting a bad case of insomnia.,1,0,0,1,0,0,0,1
2035,He decided to go for a run to tire himself out.,1,1,0,0,0,0,0,0
2036,He went on to run for an hour around his neighborhood.,1,0,1,1,1,1,0,1
2037,By the time Mike got back he was absolutely exhausted.,1,0,0,1,1,0,1,1
2038,Ken was trying to sign some papers.,0,0,0,1,0,0,1,0
2039,His pen stopped working.,0,0,0,1,1,1,1,0
2040,It seemed to have run out of ink.,1,0,0,0,0,0,0,0
2041,He borrowed one from a guy around him.,1,1,0,1,0,0,0,0
2042,Zack was excited by his upcoming date.,1,0,1,0,0,1,0,1
2043,He couldn't decide which restaurant he would take his date to.,1,1,0,0,0,0,0,1
2044,He asked his best friend for advice.,1,1,0,0,0,0,0,1
2045,His friend suggested they go to a new restaurant which just opened.,0,0,1,1,1,1,1,0
2046,Terrance is playing outside with his son.,1,1,0,0,0,0,0,1
2047,They are playing catch.,1,1,1,0,0,0,0,1
2048,Moments later a car drives by.,0,0,1,1,1,1,1,1
2049,The driver of the car shoots at Terrence's son.,0,0,1,1,1,0,1,0
2050,A man desired to be smart.,1,1,0,0,0,0,0,1
2051,He always thought chess players were smart.,1,0,0,0,0,0,0,1
2052,He learned to think strategically and learned about chess.,1,1,0,0,0,0,0,0
2053,Carlos has spent the whole day at home.,1,0,0,1,0,0,0,1
2054,He decides he should leave the house.,1,1,0,0,0,0,0,1
2055,Carlos visits a local bakery.,1,0,0,0,0,0,0,0
2056,He eats a delicious slice of pie there.,1,1,0,1,0,0,0,1
2057,Amanda wanted to plant a garden.,1,1,0,0,0,0,0,1
2058,She wanted something that would be low maintenance.,1,1,0,1,0,0,0,1
2059,"After researching, she realized she could plant succulents.",1,0,0,1,0,0,0,1
2060,Cam is so tired.,0,0,0,0,0,0,0,0
2061,He lays down to take a nap.,0,0,1,1,1,0,0,1
2062,He can not fall to sleep.,0,0,0,0,0,0,0,1
2063,He gets up and eats a snack and watches some television.,1,0,0,0,0,0,0,0
2064,Kenny walked into his new classroom.,1,1,1,0,0,0,0,1
2065,The teacher introduced him to the other classmates.,0,0,1,1,0,0,0,1
2066,"However, one of the boys came up to Kenny.",0,0,1,1,0,1,1,0
2067,Kenny got bit on the arm by him.,0,0,1,1,0,0,1,1
2068,My first day on the job I was extremely nervous.,0,0,1,0,1,0,0,1
2069,I didn't know anyone or what to do.,0,0,1,0,0,1,1,0
2070,My supervisor gave me  vague instructions and threw me to the wolves.,1,1,0,0,0,0,0,1
2071,My co worker knew I was new and took it upon himself to train me.,1,1,0,0,0,0,0,1
2072,Tom liked really weird music.,1,1,1,1,0,0,0,1
2073,He was dating a girl with different tastes.,0,0,0,0,1,1,1,0
2074,Every time they hung out they argued over what to listen to.,1,1,0,1,0,0,1,1
2075,Tom was more open to it over all.,1,1,0,0,0,0,0,1
2076,Kenneth fell into a big depression.,0,0,1,0,1,0,0,0
2077,He had a very hard time reaching out to his friends for help.,0,0,1,0,1,1,1,0
2078,He'd take too many medicines to ease the pain.,0,0,1,1,1,0,0,0
2079,"And when his friends came over, he didn't recognize them.",1,1,1,1,1,0,0,1
2080,Jim ordered a lasagna.,0,0,0,0,0,0,0,0
2081,He couldn't decide if using a spoon or fork was more appropriate.,1,1,0,0,0,0,0,1
2082,He asked his girlfriend for advice.,0,0,0,1,0,1,0,0
2083,His girlfriend told him he was being silly.,1,0,0,0,0,0,0,0
2084,Allison was about to get to the airport for her trip.,1,0,0,0,0,0,0,1
2085,She reached into her pocket to find her glasses to help her see.,1,0,1,1,1,1,1,0
2086,To her dismay she found them completely broken.,0,0,1,1,0,0,0,0
2087,Allison did not know what to do.,0,0,1,1,1,1,1,0
2088,He was scared of playing his first game.,1,1,0,0,0,0,0,1
2089,His dad practiced with him every day.,1,1,0,0,0,0,0,1
2090,"On game day, James was excited.",1,1,0,1,0,0,0,1
2091,Amanda has always loved to cook from scratch.,1,1,0,0,0,0,0,1
2092,She decided she would bake fresh banana bread.,1,1,0,0,0,0,0,1
2093,Amanda kneaded the dough after mixing the ingredients.,1,0,0,0,0,0,0,1
2094,She then left the dough on the counter to let it rise.,1,1,0,0,0,0,0,1
2095,Angie liked going fast.,1,0,0,0,0,0,0,1
2096,She bought some new skates to help her do it.,1,1,0,1,0,0,0,1
2097,She put them on and took off down the trail.,1,1,1,1,0,0,0,1
2098,"Soon, she was flying down the path.",1,1,1,1,0,0,0,1
2099,Sally was the manager of a restaurant.,0,0,1,0,1,0,0,1
2100,She had not been meeting the expectations of her job.,0,0,1,0,1,1,1,0
2101,She was careless in her work.,0,0,1,1,1,1,1,1
2102,Her boss fired her for talking on her phone too much.,0,0,1,0,1,0,0,0
2103,Jasper noticed that after a day of hard work his feet always hurt.,0,0,0,0,1,0,0,1
2104,"He asked advice of his coworkers, but they had no suggestion.",0,0,0,0,0,0,0,1
2105,Finally he decided he might need a new pair of shoes.,1,1,0,1,0,0,0,0
2106,"After his first day at work wearing his new shoes, Jasper felt great.",1,1,0,1,0,0,1,1
2107,Kevin was a super-star comedian.,1,1,0,0,0,0,0,1
2108,He flew to Philadelphia for a show.,1,0,0,1,0,0,0,0
2109,"In a restaurant he met Duane, a teenager trying to be a comedian.",1,0,0,0,0,0,0,1
2110,The teenager started telling jokes like he learned from Kevin.,0,0,1,1,1,1,1,1
2111,Margaret wanted to grow up to be a police officer.,0,1,0,0,0,0,0,1
2112,She was only eight but was very determined.,1,1,0,1,0,0,0,1
2113,Her mother came up one day with a present for her.,1,1,0,1,0,0,0,1
2114,Margaret was curious and excited as she opened the gift.,1,1,0,1,0,0,0,1
2115,My daughter wants to take her toddler to the Enchanted Village.,1,0,0,0,0,0,0,1
2116,This is a puppet show featuring early 20th century figurines.,1,0,0,0,0,0,0,1
2117,It has since moved to the suburbs.,1,0,1,0,0,0,0,1
2118,Seth is a great drummer.,1,1,0,0,0,0,0,1
2119,He is looking for a band to join.,1,0,0,1,0,0,0,1
2120,He meets a guitarist at an open mic night.,1,1,0,1,0,0,0,1
2121,They team up and become a band.,1,1,1,0,0,0,0,1
2122,Gina's brother had a friend named Joe.,0,0,0,1,0,1,1,1
2123,Gina disliked like Joe and always left when he came around.,0,0,0,1,0,1,0,1
2124,One day Gina was at her friend Ruth's house and Joe came over.,1,1,1,1,0,0,0,1
2125,It was the first time he spoke to her.,0,0,1,0,0,1,1,0
2126,She saw a homeless guy wavering on the track.,0,0,1,1,1,1,0,1
2127,"He was clearly drunk, a train coming in the distance.",0,0,1,1,1,0,0,0
2128,"She ran toward him, yelling and waving her hands.",1,0,0,1,1,1,1,1
2129,Rhonda waged a campaign to turn a vacant lot into a green space.,1,1,0,1,0,0,0,0
2130,She was pleased to see the empty field turned into a park.,1,1,0,0,0,0,0,1
2131,Rhonda watched from her house as the park filled with people.,1,0,0,1,1,1,1,1
2132,"Soon, the park was full of cars, loud radios and barking dogs.",1,1,0,0,1,0,0,0
2133,When the tide comes in it is impossible for me to drive to the store.,0,1,1,1,1,1,1,1
2134,"My house is not far away, but water covers the road at high tide.",0,1,0,1,1,1,1,1
2135,Yesterday I needed eggs urgently for a recipe I was making.,1,1,0,1,0,0,0,1
2136,My son offered to swim to the store for eggs.,1,0,0,0,0,0,0,0
2137,Vanessa kept asking her mother to buy her a kitten.,0,0,0,0,1,1,1,0
2138,The mom hated cats so she barely listened.,1,1,0,1,1,0,0,1
2139,"But one night, she saw a stray cat in need of food and shelter.",1,1,0,1,0,0,0,0
2140,"Touched, she took him home to her daughter.",1,0,0,1,0,0,0,0
2141,She always full dressed up in public.,1,1,1,1,1,1,0,1
2142,"Despite her prudishness, she always got a lot of male attention.",1,0,0,0,0,0,0,1
2143,She feels like men want what they don't think they can get.,1,1,0,0,0,0,0,1
2144,Sam loved to make salads.,1,1,0,0,0,0,0,0
2145,Sam would use only ingredients that he grew in his salads.,1,1,1,1,0,0,0,1
2146,"One day, Sam decided to start selling bagged salads.",1,0,0,0,0,0,0,1
2147,He doubled his vegetable production and started bagging.,1,1,0,0,0,0,0,1
2148,Horace had always dreamed of owning his own coffee shop.,1,1,0,1,0,0,0,1
2149,He takes out a small business loan and finds a open retail space.,1,1,1,1,1,1,1,1
2150,He works very hard to design a modern look for his coffee shop.,1,1,0,1,0,0,0,1
2151,"On his first day, Horace has many customers who order coffee.",1,1,0,1,0,0,0,1
2152,Sally had an important meeting a work very early.,0,0,0,0,0,0,0,1
2153,She got dressed in the dark so she wouldn't wake her husband.,0,0,1,1,1,0,0,0
2154,Half way through the meeting she noticed she had on different shoes.,0,0,0,1,0,0,0,0
2155,She made sure to keep her feet under the table.,0,0,1,0,0,0,0,0
2156,Molly was 17 and hadn't been driving very long.,1,1,1,1,0,0,0,1
2157,Molly's mom let her use the family car to go out with friends one day.,1,1,0,0,0,0,0,1
2158,Molly and her friends went shopping and then got in the car to go home.,0,0,1,1,1,0,1,0
2159,When Molly pulled out of the parking space she hit a pole behind her.,0,0,1,1,1,1,1,0
2160,Tilly was at the store pulling out some cash.,0,1,0,0,0,0,0,1
2161,She walked home with it.,1,1,0,1,1,0,0,1
2162,There her husband needed the cash for work.,0,0,1,1,1,1,1,0
2163,She tried to give it to him but couldn't find it.,0,0,1,1,1,0,1,0
2164,Brenda went out to the city one night with her friends.,0,0,1,1,0,1,1,1
2165,"After leaving one bar, creepy men began to follow them.",0,0,1,1,1,1,0,1
2166,Brenda became worried and they hid inside a restaurant.,0,0,1,0,0,0,0,0
2167,Jeremy wants a new pair of shoes.,1,1,0,0,0,0,0,1
2168,He goes to the shoe store and talks to the owner.,1,0,0,1,0,0,0,1
2169,The owner tells him he makes all the shoes by hand.,1,0,0,0,0,0,1,1
2170,"Jim orders a pair, the owner works hard but realizes he messed up.",1,1,0,1,0,0,0,0
2171,Anna was twenty one and wanted to buy her own house.,1,0,0,0,0,0,0,1
2172,She worked as a waitress whenever she could.,1,0,0,0,0,0,0,1
2173,She scrimped and saved all her money.,1,1,0,1,0,0,0,1
